duration,protocol,src_bytes,dst_bytes,flag,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate, Label
19,icmp,2268,5783,SF,1,1,2,3,0,1,3,0,1,6,1,1,0,0,1,85,65,0.08468457028813392,0.07743194340703186,0.338701421606191,0.2114062646277517,0.36447795875175426,0.6997892983568792,0.4855516043906978,12,26,0.862141294335825,0.6674656841850777,normal
443,icmp,17378,12343,REJ,1,0,2,2,3,0,8,1,1,3,2,1,0,1,0,17,0,0.3259613077877195,0.1920236062239159,0.11426927229961337,0.19644081143042091,0.22996118528510223,0.45962179183741547,0.22948561599131478,222,125,0.6150795503772162,0.1977825047995977,normal
151,tcp,6554,9917,SF,0,2,0,1,1,0,8,0,1,5,2,2,0,1,0,26,73,0.2512998466801655,0.018517961517369175,0.45875571688165007,0.1589212317924762,0.19586599180712394,0.41709969444487005,0.6003679147475589,17,242,0.9621219770104021,0.08811560305001653,normal
49,udp,16391,10145,REJ,0,2,0,1,4,0,4,1,0,3,1,1,0,0,1,78,24,0.5954551877860335,0.7766491782441368,0.669484799977338,0.44302004490898705,0.8981992248462423,0.37301887153727165,0.9663049386611272,138,73,0.1958493641652791,0.6210534235422408,normal
176,tcp,18899,6723,REJ,1,1,0,3,3,1,6,1,0,4,1,4,0,1,0,60,13,0.5415119732513967,0.2782429612924868,0.7595508494905909,0.5479205072716651,0.8600294279362715,0.3818377219696175,0.09537087313977421,185,65,0.3438373595778593,0.645900266948994,normal
434,icmp,17801,16568,REJ,1,0,1,2,0,0,5,0,0,4,0,4,0,1,1,24,80,0.6789128055772071,0.13222382546009614,0.6953868864799773,0.8390471325853225,0.42586787528925596,0.9371565090749009,0.03153613801999222,252,116,0.40062783636917854,0.4450133672926665,normal
95,tcp,18700,16905,REJ,0,2,1,3,3,1,5,1,1,0,0,4,0,0,1,60,81,0.9107298319849904,0.18189120363239242,0.6605133832857709,0.21734702062086508,0.24072107044053193,0.815777836305765,0.41956912928957857,159,81,0.023727778202471073,0.5050032641715747,normal
104,tcp,7358,17632,SF,1,1,1,3,3,1,3,0,1,5,0,3,0,0,1,9,6,0.4210735575840988,0.6411319435840692,0.8692170542798426,0.7552076312725453,0.28454274363947885,0.31371665367544743,0.5912017733186846,20,58,0.4796480896275771,0.831820223846826,attack
419,icmp,17671,13349,SF,1,0,0,1,0,0,9,1,0,9,1,4,0,1,0,79,20,0.6559240108994772,0.4330506907913265,0.33237110328710306,0.6941105289333648,0.38495187058947,0.7405640542333126,0.35805713446937415,40,167,0.9437999337827255,0.33856844926902285,normal
249,udp,17502,1002,REJ,1,1,1,2,0,0,7,1,1,7,0,1,0,1,1,3,92,0.9183524917390006,0.9413963892439542,0.21459401035562087,0.6345189330918023,0.04434789602290978,0.6564837876928695,0.717723143963695,59,23,0.8152952673102816,0.8636730033391162,normal
116,tcp,7637,6266,SF,0,0,2,1,4,0,9,1,0,4,0,3,0,1,0,30,90,0.5416805844305528,0.3658916173313853,0.08943839908924045,0.33934669747548407,0.06729271711148399,0.845984205914876,0.5228402988495474,114,150,0.1992570745915485,0.8735695255371373,normal
353,icmp,660,11330,REJ,1,1,1,3,0,1,2,0,0,9,1,3,0,0,1,31,48,0.3082809800502456,0.8338743309124896,0.1657062962011625,0.3179933918961938,0.9274607508715136,0.09191577776687254,0.3471337870522466,217,168,0.282402301194726,0.5120232158888621,normal
227,udp,8907,14980,REJ,1,1,0,4,0,0,4,0,0,5,2,3,0,1,1,23,3,0.40290015440895655,0.5464650115120746,0.14939165309072955,0.7589385949971688,0.7661175464356877,0.7001398781961158,0.7941204748112968,45,252,0.9761878948993867,0.016707136660960797,normal
65,icmp,6922,7017,REJ,1,2,0,0,0,1,0,0,0,4,0,3,0,1,1,58,11,0.754613656657924,0.7053474941924383,0.9124969801011524,0.2745342616690082,0.8139836041659513,0.24493602791491365,0.09940048585426198,55,52,0.0598336102740622,0.9224026021195306,normal
334,tcp,11953,8585,S0,1,2,0,3,2,1,0,0,0,0,2,2,0,0,1,17,21,0.7200111581060012,0.16866076152304177,0.18051693004732416,0.3297186525492465,0.4786439746602693,0.2415971334387771,0.04006118677469439,7,48,0.4540421072937385,0.13990460953589023,normal
417,udp,18913,16011,SF,0,1,0,2,0,1,8,1,1,4,0,4,0,1,1,95,33,0.7484154016865513,0.7489845260570066,0.09394442550679516,0.9651917783338713,0.36497922687680384,0.7057347526002651,0.05682629083763291,144,193,0.8869861381859792,0.5272008665588432,normal
419,udp,3970,18001,SF,1,0,2,4,0,0,3,0,1,1,0,2,0,0,1,91,25,0.7432968902773425,0.0856553590435154,0.4002523220001232,0.9984643731044147,0.09196978667990441,0.894943717724354,0.8142309911094116,163,60,0.6973633516476229,0.6722353956572744,normal
261,icmp,3407,17044,REJ,1,0,1,2,0,1,8,0,0,3,0,0,0,0,1,74,27,0.9204588986899616,0.691121389925204,0.16961076035017764,0.001712648626212343,0.5580851981069259,0.5160306800667697,0.7981327633973186,115,232,0.982340453278893,0.09509968905595201,normal
294,icmp,9046,5524,SF,1,0,1,3,4,1,6,0,1,1,1,2,0,1,0,71,18,0.7640051458394751,0.4655175987219189,0.13056811532432788,0.6867640545572792,0.7433587162006208,0.46553119406795407,0.8307763183691622,85,63,0.9751310672716411,0.7502429544051057,attack
425,icmp,14547,5250,REJ,0,0,0,3,3,0,9,0,0,7,1,3,0,0,1,64,30,0.8554370861230555,0.22852613995254645,0.3624090070396748,0.5355005026416055,0.19591108273705804,0.8151067062120004,0.28371419435909406,72,161,0.7522906939494715,0.6130483486582954,normal
242,udp,4760,7512,SF,0,0,1,0,0,0,7,1,1,6,0,4,0,0,1,1,13,0.5737116506160231,0.4803871274712891,0.9193838698730207,0.4601703812676522,0.38916080721011104,0.02544839862634496,0.4915484309106304,236,26,0.48638349031695294,0.6729306294321457,attack
370,udp,18281,319,REJ,0,2,2,2,0,0,8,0,0,8,0,4,0,0,1,20,86,0.644171386741776,0.8556781294760597,0.030433897626625406,0.2756561318004992,0.9273133932617769,0.707064417818173,0.3197151544746749,4,63,0.6239899602465718,0.15385327817261096,attack
185,tcp,13465,10416,REJ,1,1,0,4,4,1,0,1,1,3,1,1,0,0,1,82,80,0.9677194740192528,0.15471917808442248,0.2077168327165032,0.5071511899330884,0.8437506528987337,0.05612579977015586,0.5873455543294347,183,110,0.7938498619180232,0.2718576004476132,normal
245,udp,4087,3600,S0,1,2,1,0,3,1,6,0,0,4,1,2,0,0,1,41,22,0.8703008759847547,0.16962641676325052,0.8242270129715309,0.45657527623509975,0.7982939315460649,0.24441735133534492,0.8452736751014928,242,59,0.2928586080075226,0.3025866526074579,normal
124,tcp,7607,5279,REJ,1,0,1,2,4,0,7,0,0,8,2,4,0,1,1,93,80,0.7773602406366273,0.533997245628507,0.24523562706401203,0.4013111271484565,0.03943466230892023,0.667066501377181,0.019917837615159528,186,34,0.4584635562782605,0.1503987218164461,normal
267,icmp,4019,18151,S0,0,1,1,3,1,1,1,0,0,8,1,0,0,0,1,24,7,0.6855146423443877,0.625254550311821,0.44109174799683104,0.8498167236922626,0.1655785563331832,0.38019484922568425,0.5697647763845618,126,52,0.6673004827741166,0.5660105498143398,normal
130,icmp,815,15494,SF,1,0,1,0,1,1,9,0,0,1,0,0,0,0,1,52,37,0.35851823777615366,0.4201997720682389,0.09854222263517964,0.2706452669852736,0.30604098621394105,0.2952241949309521,0.20106464791191736,141,199,0.2713742952568847,0.07661210415485675,attack
236,udp,12563,18182,SF,1,0,0,3,1,0,8,0,0,0,1,2,0,1,0,8,9,0.5481255637554632,0.26639259812651706,0.7951742385610694,0.5974760591546209,0.3036442155124566,0.5043121426411706,0.8700385078697876,44,121,0.6571524387929709,0.25659201030029044,normal
17,icmp,13292,12398,S0,0,1,0,1,0,1,0,0,1,2,2,1,0,0,1,41,29,0.055128188472936435,0.06719207857837228,0.7364610274987048,0.8642149985142292,0.12896071059606806,0.8498674099746738,0.9569939859534121,202,123,0.146008738256443,0.7612274515912392,normal
39,icmp,16158,282,SF,1,0,2,1,4,1,2,0,0,9,2,0,0,1,0,27,6,0.4161667496041844,0.04979312898239485,0.12806368084273634,0.9790015419060061,0.28944755912685194,0.42599902402529566,0.8280807850924843,50,70,0.41947707002523793,0.23709065709227006,normal
20,udp,922,14030,S0,1,2,0,0,0,0,8,0,1,0,0,1,0,0,0,36,1,0.11189641773498094,0.04082010297478178,0.9479625581022657,0.6027516950097018,0.4281445033686576,0.5328808852015329,0.03369757527510242,185,185,0.10193450231258361,0.1945144815007126,attack
398,tcp,12929,15302,SF,0,2,1,0,1,0,0,0,0,5,1,2,0,1,0,60,21,0.7286395359115408,0.9012830333652367,0.5906232586930591,0.5200363198536851,0.049305084982941616,0.15797241244756033,0.3027525172616483,222,140,0.8435976334938616,0.14156234371422105,normal
224,udp,14925,5166,S0,0,2,1,2,3,1,3,1,0,7,2,4,0,1,0,58,4,0.8923176371198865,0.1313571556719405,0.7981578127367518,0.8405149661323897,0.40317736819127636,0.44464153494429126,0.22974729490430856,70,203,0.30264905636304074,0.6170720867375447,attack
354,tcp,17648,7121,S0,0,0,1,4,3,1,9,0,1,3,2,1,0,1,1,31,66,0.17408299568920804,0.29512346075645124,0.76379928676361,0.18844660682100967,0.4965335417327209,0.016540830191007938,0.8262581357768872,166,114,0.9262280726510345,0.45403337563408375,normal
281,udp,10979,14677,REJ,0,2,2,4,4,0,5,0,0,3,2,0,0,1,1,40,72,0.245683383799847,0.9858922858178729,0.5190729594462531,0.6300157288258832,0.040934587264956246,0.8381344881140887,0.01808353773124538,106,76,0.7879559902264838,0.21994145184988767,normal
7,udp,2722,16373,SF,0,0,0,1,3,0,5,0,0,9,0,1,0,0,0,74,68,0.8569809425533081,0.9274747444956084,0.7474916221037232,0.06417798105830053,0.6741985622895345,0.20683446160281838,0.922752922246265,212,52,0.31530675546936704,0.2038617002333052,normal
99,icmp,5355,4896,REJ,1,0,0,1,1,0,3,1,0,0,2,4,0,0,1,84,55,0.5858321753985994,0.04286191340226808,0.23779766530322577,0.6600184870008019,0.07978250249905627,0.9198882980166995,0.5874996200401215,184,16,0.6035295834447646,0.9888155046108916,normal
239,udp,13301,16514,S0,0,2,0,1,4,0,9,1,0,8,1,4,0,0,0,23,19,0.5883088828251491,0.551263588008672,0.02126392892163742,0.7958092262720374,0.6479242493249213,0.3576979856584437,0.7440764271723443,107,184,0.4406388554597209,0.0667720394011656,normal
477,udp,2550,1293,REJ,1,2,1,3,4,0,9,0,0,9,0,0,0,0,0,64,92,0.5628763646458568,0.6334984934950337,0.3420760748724473,0.06301105133209883,0.9940833464226521,0.835875521117302,0.4556988911031181,28,59,0.8060509676977695,0.7436547696547071,normal
86,tcp,11141,6957,S0,1,0,1,4,1,0,9,0,0,7,1,1,0,1,0,79,69,0.2182607607252215,0.054114126434874454,0.15250272656062813,0.8484205817617362,0.06062406947881238,0.3896193973205748,0.7070582971679814,202,142,0.6863175957474739,0.9150710055833073,normal
297,icmp,18057,16444,SF,0,0,1,0,1,0,9,1,1,2,1,1,0,0,0,87,67,0.24330301520041708,0.7281261248084856,0.9810806935267576,0.12335902260626186,0.2721797875916162,0.15273333574259507,0.3344685402555103,116,77,0.6538052861877983,0.445368829966897,normal
427,tcp,11284,18595,SF,0,0,2,1,1,0,0,1,0,2,2,3,0,1,0,9,99,0.9496431154787687,0.9878699877235811,0.92362513932813,0.17583370026402956,0.12933067075776628,0.5037251995836273,0.6601790565432537,229,118,0.7263014696007339,0.48162215145020604,attack
13,tcp,18050,9740,SF,1,0,2,2,1,1,4,0,1,9,0,0,0,0,1,95,56,0.7234701521068021,0.4293795755859531,0.14413774074467212,0.8364035358343271,0.36923129216451245,0.26058838989418465,0.4307716625684077,12,146,0.42125040782569656,0.8530165482886363,normal
333,icmp,1384,12559,S0,1,2,1,0,4,0,4,1,0,3,0,1,0,1,0,91,20,0.09043448706535495,0.4494175472371701,0.343989932191611,0.1247020331930132,0.8352603764457686,0.32299994814568256,0.9319227661964041,171,162,0.4138632770136954,0.014447450748017232,attack
1,icmp,8252,9973,REJ,1,0,2,0,3,0,2,0,0,3,1,2,0,0,1,49,16,0.22293827165861224,0.6593468847836194,0.509316770655502,0.6738552145504159,0.9294476217126075,0.31612710800135047,0.9304850125883549,167,145,0.35126085652691885,0.18977190552228995,normal
374,icmp,7238,6276,SF,0,0,2,0,1,0,2,1,1,1,0,3,0,0,0,96,78,0.6271155211808765,0.7365420553803407,0.39872898210766516,0.29481428738058046,0.8397216251278097,0.3458392479409801,0.5703084040896546,170,16,0.1602667180812023,0.7138153051408448,normal
292,udp,6026,8152,S0,1,0,2,4,2,1,3,0,1,3,0,0,0,0,0,62,26,0.2834653869239495,0.7897723341178516,0.7000186864942024,0.24836506148716697,0.691067577178118,0.49812302305943823,0.7733488061953846,216,83,0.36242160099417786,0.5142608980262376,normal
324,icmp,10482,7973,REJ,0,0,0,1,4,1,2,0,0,1,0,4,0,0,0,85,38,0.2517336560066129,0.0775798423110301,0.5035184373223538,0.6501545231851982,0.7172177096619341,0.12768927571631894,0.7423159716593415,112,152,0.6317850169996289,0.967206062495787,normal
421,icmp,13801,15333,S0,1,0,2,2,0,0,2,0,1,6,0,0,0,0,1,64,82,0.20234799300314,0.8006888881639691,0.5652632097684883,0.10676165207255772,0.12047518642999144,0.25763518624537574,0.7064103784703897,49,36,0.31423226363009726,0.21155268460361631,normal
492,icmp,16120,37,S0,1,1,1,3,3,0,2,0,0,4,2,2,0,0,1,98,66,0.18572686353665158,0.8640739522709809,0.6776395903427531,0.5746224043718582,0.24870427964372765,0.6323194309555853,0.9740769436835638,183,150,0.1937314455215874,0.8866436751649552,normal
40,tcp,15580,5990,SF,1,1,0,2,4,1,6,0,0,6,1,2,0,0,1,57,91,0.6133305817702374,0.04522724408898593,0.02366764210947747,0.9245225916156335,0.3638967800665093,0.755701889174476,0.8777839590821428,61,150,0.957345085566173,0.9998625610929879,normal
317,tcp,8664,5438,S0,0,1,2,2,1,0,8,1,0,5,1,4,0,1,0,75,85,0.9058488238817073,0.03913499816347121,0.0124255750325315,0.8514083195543746,0.05013843538914031,0.24380943586830028,0.7453323680924606,99,202,0.5819341905201277,0.0012598353857409261,normal
315,udp,17342,15735,S0,0,2,1,2,2,1,0,0,1,1,0,4,0,0,1,45,69,0.3611318559695591,0.5508904851989904,0.17812388422187786,0.8511153339852873,0.8216467925031465,0.2620119187143608,0.07903760244820934,182,45,0.03225658736191317,0.28852902228215593,normal
380,tcp,493,10856,REJ,1,0,2,3,0,0,7,1,1,1,0,4,0,1,0,88,94,0.12150860137617181,0.4968066104491279,0.7183050501484035,0.30292353726389754,0.2556780504823173,0.4780320413140323,0.3550483048461247,100,211,0.7814895921315406,0.9812311361657842,attack
110,udp,16465,473,SF,1,2,1,2,3,0,9,1,1,0,1,3,0,1,1,27,68,0.12429934268542886,0.9800966987584643,0.24042139758736425,0.7012827253025656,0.05228974911938089,0.9810978084254507,0.34333972950928493,157,134,0.6746390405478665,0.8984620404534398,normal
13,tcp,6999,58,S0,1,0,1,2,1,1,0,1,1,0,1,2,0,1,0,80,12,0.9336897048986453,0.29440150169384993,0.9201767957560492,0.780108146521633,0.07308443913105311,0.5501975306576169,0.5121730830702392,27,86,0.38898979060544325,0.09654536437780448,normal
230,icmp,13833,2636,S0,0,1,2,1,4,1,8,1,0,4,2,4,0,1,1,79,97,0.5287354781178689,0.5901999796067829,0.07849724642751787,0.9014044922941366,0.9694937010755821,0.8134958591891083,0.8568078385850063,195,61,0.6973145733130626,0.25708047531647005,attack
472,tcp,2970,14834,REJ,0,0,2,1,4,1,7,0,1,4,0,2,0,0,0,95,49,0.4662855106777537,0.5066732536618241,0.5799087578123544,0.2641328936460061,0.911984377248973,0.9186784442700773,0.6719000799505128,168,150,0.9144182788046538,0.6274239606992891,attack
83,udp,11,15577,S0,0,2,0,1,3,1,5,1,1,6,1,3,0,1,1,58,9,0.890741243950107,0.5357333247254888,0.025547122632222807,0.7608603820237229,0.9587418270852653,0.6368836486869952,0.7715332878437676,211,90,0.21564315876153028,0.24780951137673757,attack
129,tcp,15551,18998,S0,0,2,2,0,2,1,5,1,1,0,2,3,0,1,0,3,55,0.5071129373486559,0.6596683150242035,0.9720585652646168,0.23227423677981573,0.9567071793537373,0.5191551219194415,0.04169103645042993,11,212,0.5283770724303802,0.391623509843646,normal
230,icmp,17145,7296,S0,0,0,1,2,1,1,9,1,0,4,2,2,0,1,0,40,43,0.48059889284860646,0.5375949906600914,0.21366982985048288,0.027791212324818293,0.7994339345812089,0.7645491666949092,0.053553809376884476,109,148,0.7715529877994444,0.25357792868743445,attack
325,udp,3185,12670,S0,1,2,0,4,3,1,6,0,0,1,0,4,0,1,1,59,27,0.9266525336023682,0.006944552748937016,0.5876372076569863,0.4818346194720611,0.27596864867033144,0.3188798343639253,0.9284946342754712,76,57,0.08321232725108152,0.29893472563536583,normal
144,icmp,16409,9725,S0,1,1,1,4,3,1,7,0,0,9,2,0,0,0,1,61,84,0.4744591229539643,0.8437102674556844,0.953055415050309,0.7658923489975239,0.3247692677389733,0.9726101467173923,0.20955634730515915,89,223,0.7517822792089146,0.34112346560383666,normal
378,icmp,1806,2674,REJ,1,0,1,4,4,1,6,1,1,0,2,1,0,0,1,10,36,0.3909610757740035,0.2011544076355718,0.030365101984513254,0.21436953590333008,0.40200171714064536,0.4753745246104849,0.7945894732620741,37,177,0.7638530680641363,0.5252020594584371,normal
344,udp,5664,15796,S0,0,1,2,3,3,0,0,1,0,6,2,2,0,0,1,19,35,0.5816621319666938,0.2311546096175522,0.5127346413955765,0.048594992371260415,0.7850026770608238,0.9282933763309079,0.5482369173759657,52,155,0.5527832412970901,0.7797435080718863,normal
27,icmp,14126,11065,S0,1,1,1,1,0,0,9,0,0,2,2,3,0,1,0,89,55,0.9772315315338098,0.6479727626551695,0.5267132869951554,0.3737904608297704,0.9267733793809315,0.7597887672947314,0.3496897830780291,227,100,0.784764376332808,0.550513599521414,normal
65,icmp,12894,19504,S0,0,2,2,1,0,0,3,1,0,8,2,4,0,1,0,6,91,0.9638290426003434,0.47775165545986875,0.35148512920644004,0.20287751210461502,0.44031020923201714,0.21150951087137904,0.7635418925289075,22,65,0.6703905491921458,0.24593944447851368,normal
162,tcp,5154,11026,S0,0,0,1,1,1,0,3,0,1,4,0,1,0,0,1,94,76,0.7756014040221038,0.5744799602042552,0.6545527162916366,0.3820865414546132,0.3014767908596938,0.22069735439038662,0.9648906847589507,41,92,0.32434183722877297,0.6556750266305993,normal
228,icmp,13767,2076,SF,1,1,0,3,3,0,8,1,1,4,0,2,0,0,0,61,56,0.49928085928743116,0.497498937532438,0.5425299689311379,0.9208319044007414,0.24284770614461104,0.34982965506968733,0.2588388634034955,111,113,0.14629265322797436,0.8322801334418322,normal
260,icmp,15226,19574,SF,1,1,2,2,4,1,8,1,0,4,0,0,0,1,1,6,35,0.8814617083697632,0.41786262923400386,0.2491413090284118,0.7439012763446277,0.256469105219286,0.37204259144410423,0.35226861349659777,211,8,0.9622406433579594,0.6492195330631755,normal
448,icmp,1525,4787,SF,0,0,0,0,1,0,2,0,0,8,0,0,0,1,1,63,0,0.4193829783791647,0.4833024713851898,0.7053096108017674,0.37294405182775014,0.006884231747469105,0.014998014234244073,0.2932994301367694,234,34,0.5756940731242874,0.8000928255286522,normal
423,icmp,760,7494,SF,0,2,2,1,2,0,8,0,0,9,1,3,0,1,0,57,42,0.640143044740331,0.1410854102330258,0.46617105894466937,0.32504926463407025,0.2341320670118061,0.8557934347928404,0.6446307617101801,117,229,0.7124060664661604,0.44923510063594196,normal
459,udp,16978,19961,REJ,1,1,0,2,4,0,4,1,0,0,0,3,0,1,1,3,8,0.1794268436357721,0.9693057809980766,0.4703105255684833,0.9211945665902092,0.2949181852708552,0.24044825270187287,0.7242690680049378,66,230,0.5408460491152532,0.9243400783787643,attack
439,tcp,13880,2581,SF,0,0,2,4,2,1,5,0,0,4,0,3,0,0,1,71,83,0.6612876467619041,0.5747517646772445,0.9519203219481287,0.8888438625008647,0.7755881253555961,0.8247694409354027,0.47835450195625084,10,110,0.7431580477711917,0.614113544227502,normal
163,icmp,1055,15600,REJ,0,0,0,0,1,1,6,1,1,9,0,2,0,1,0,13,80,0.27610591602835066,0.2868169864869581,0.5350322739833032,0.6040874777501396,0.5485283392939808,0.4828741892938855,0.2145752635437992,93,60,0.15283038127717297,0.7112955864951506,normal
300,icmp,10046,14333,SF,0,1,0,4,0,1,2,0,0,5,2,0,0,0,1,85,66,0.7717529816548947,0.7128402647342271,0.7846572496122475,0.3575875864658151,0.33109704041821986,0.5920331331010273,0.32127775522113144,137,67,0.22159892619880783,0.11074667945635597,normal
406,udp,3083,10404,REJ,1,1,2,2,4,0,3,0,0,8,2,0,0,0,0,22,31,0.41404016131390675,0.8801061173878931,0.8673869341075234,0.7923344270493704,0.5970767181321115,0.5364509205885921,0.7473432237620136,76,125,0.8537397020476677,0.6291458743477473,normal
302,icmp,15678,11166,SF,0,1,2,2,4,0,4,0,0,2,2,3,0,0,1,88,98,0.3984097845466673,0.2964676533310271,0.5807297924617141,0.6637335653961515,0.7883138570862535,0.9446821254579476,0.8836568708353085,73,213,0.05465156425536877,0.0289132619386675,normal
286,udp,12108,932,S0,0,2,1,4,1,0,0,1,1,0,0,3,0,1,0,35,69,0.7465776474475811,0.3245115812394199,0.7863742139442054,0.5646703707008435,0.6100469246991378,0.4179740258279465,0.5079759905040254,158,22,0.4563539235829458,0.16374058941596592,attack
394,tcp,9650,18047,SF,0,2,1,0,4,0,7,1,1,7,1,4,0,0,1,89,57,0.42531863916988,0.4385487054484807,0.30954256656679124,0.7385545173553086,0.0702414098459676,0.38876393320176994,0.2486865944723472,171,133,0.19090402105402182,0.6986757373558252,attack
9,tcp,5957,8748,SF,0,0,2,4,4,0,6,1,0,8,1,0,0,1,0,23,51,0.7140213572496472,0.21728977178156839,0.18192603290838905,0.13446606333052147,0.24100461806613427,0.6148969791589161,0.6656576565399533,164,99,0.5692727901888934,0.675892216232409,normal
194,icmp,5255,15577,SF,0,0,2,4,1,0,1,0,1,5,0,3,0,1,1,81,69,0.8550655605465821,0.8097883768489912,0.6955389044763653,0.9301484687913361,0.28586433522670907,0.3818500297175963,0.6394145134076133,152,211,0.46560758130164925,0.4962682746818877,normal
117,icmp,9411,15015,S0,0,1,0,4,3,1,6,1,1,4,1,3,0,1,0,20,88,0.13687863467913342,0.5841766748325812,0.9261927097754156,0.9729208340827515,0.36293320773651705,0.6074460177358691,0.9092484702710909,220,242,0.738433398141837,0.6577622648137822,attack
269,icmp,16344,16108,REJ,0,0,0,0,1,1,8,0,1,7,1,3,0,0,1,62,27,0.47902299599733067,0.05704450608266043,0.04249681317945453,0.35444920227914756,0.024625493493244943,0.5723763166722652,0.2849892535196984,20,196,0.3085159183459698,0.8195818216181774,attack
79,udp,9691,1104,REJ,1,2,1,3,4,1,4,0,0,5,0,4,0,0,1,46,64,0.9449115298370896,0.9967040765065497,0.7630576763749395,0.9468001316264941,0.7443031905404871,0.7750412604285557,0.8173709956543612,142,139,0.42137271035134194,0.8340652348882991,attack
457,icmp,18214,17654,S0,1,0,1,0,1,1,5,0,0,5,2,0,0,0,1,68,39,0.8121814514361916,0.5749715061639593,0.028398822071963092,0.7958311588769322,0.4703641073114144,0.9899477489698032,0.6706454572513042,233,58,0.23441608556154692,0.8894924434487671,normal
92,icmp,3395,12936,SF,1,0,1,4,4,0,4,0,0,8,1,0,0,1,0,14,79,0.9736122659883045,0.8899363290216877,0.4586023358862553,0.9410298583088099,0.8965816747286574,0.9773175614858212,0.8399673694934264,118,64,0.10282482345707755,0.8901236689349624,attack
265,tcp,1203,9601,SF,0,1,0,1,2,0,0,1,0,8,2,0,0,0,0,30,19,0.8603084567520753,0.5016181662784326,0.6771896829209609,0.9174583249970625,0.5176824969702468,0.12376904803055655,0.10293303416711319,138,166,0.2267852413877488,0.565174877117876,attack
331,icmp,19194,3646,SF,1,1,0,1,2,0,5,1,0,0,0,4,0,0,0,89,87,0.31021981791908315,0.5824494988407758,0.4053043876736018,0.20090190488032877,0.9881656335919986,0.4521182250333835,0.8272217915688481,225,40,0.8984369220614032,0.3529487879320663,normal
349,tcp,19476,14960,REJ,1,2,0,2,0,0,6,1,1,1,2,2,0,1,1,3,78,0.179152610058529,0.45447524971892095,0.30095062716017174,0.26002611384328256,0.7006944528035925,0.4223587777519253,0.47705765212452633,240,2,0.48352730083369344,0.0002905868361481323,attack
360,icmp,3044,14878,REJ,0,0,1,3,1,0,4,0,1,0,1,4,0,0,1,3,9,0.21054180444486847,0.4227607334704375,0.18683647010231252,0.260594069321862,0.8868670848499118,0.19067238715126977,0.7745346794796034,74,125,0.53756116722472,0.9312543794556514,normal
256,tcp,7272,18438,S0,1,0,2,2,1,0,2,1,1,1,2,1,0,0,0,43,75,0.2168927383229552,0.21830444226572776,0.9778716916093093,0.0942972662500714,0.973283586541225,0.7437340674036076,0.24323927499208842,44,41,0.7408328462918874,0.19737412338859417,normal
132,icmp,3514,9145,S0,0,0,1,2,2,0,5,0,0,2,2,4,0,0,0,60,61,0.07573639485448636,0.9621242515669197,0.570316049320135,0.3976879319588802,0.47175693545801567,0.9685446666578215,0.34766560927592516,7,170,0.8642406169438187,0.8329101209256973,normal
275,tcp,9990,18226,REJ,0,1,0,1,2,0,6,1,1,1,2,1,0,1,0,62,36,0.9067950929767684,0.18177124362414154,0.127844513734934,0.3626218269260335,0.6331139996728733,0.15262976171733988,0.4147302594151111,97,119,0.023135898776397767,0.250727215340781,normal
263,udp,6192,2802,SF,0,2,1,0,2,1,9,1,0,5,0,3,0,0,0,82,98,0.5025485892881599,0.5264042787895161,0.04815011538280989,0.3439616565347551,0.9140374045900731,0.2722463848362976,0.5502187161935984,104,212,0.12453507871371106,0.32181968866712884,normal
170,tcp,10767,16365,SF,1,0,1,2,0,0,9,1,0,3,0,1,0,1,1,25,59,0.10127119776322757,0.08709684593702016,0.24339078224722877,0.34894510180739047,0.5753016537555324,0.8550212441813061,0.5104037193821784,153,193,0.4273850574413596,0.20644124360402183,attack
459,tcp,16528,6105,SF,0,0,1,2,0,1,8,1,1,4,0,4,0,1,0,49,90,0.7626416068033857,0.9933769031370897,0.5386251023350631,0.06207065093956565,0.052792994809598315,0.3052610238163401,0.2365327883796593,20,95,0.19944890848954255,0.7757643260825752,normal
0,tcp,7507,18944,SF,1,0,1,3,3,0,6,1,1,9,0,2,0,0,1,32,76,0.32564073210132005,0.555676393204808,0.7519908638991666,0.18597522415204293,0.6969859815724508,0.4412608123067624,0.9036538349415402,51,28,0.4744490958314851,0.4354404824374024,normal
312,icmp,4857,19421,S0,0,0,0,1,1,0,2,1,0,8,2,0,0,0,1,3,93,0.07103750782530516,0.8145832299138863,0.9809596971037563,0.2959087475369221,0.9357355878834589,0.7403576521977261,0.9444357218964398,49,174,0.6147067003938351,0.9618886996105425,attack
63,icmp,12118,2749,S0,0,2,1,0,0,1,0,0,1,1,1,4,0,0,0,56,66,0.18975655765503285,0.5629288538776241,0.8339467109139328,0.8889776814049903,0.7811670754243181,0.1260115257456207,0.23720363538330969,23,219,0.49017754804589964,0.8097295020116317,attack
373,icmp,17761,16974,REJ,1,2,0,3,4,0,6,0,1,2,2,0,0,0,0,61,51,0.6575498251634971,0.8049852198297156,0.6119684625512382,0.9265293223511623,0.7912618441177466,0.527140247297426,0.3909360699423583,111,224,0.6793492188797904,0.5664706814693683,attack
